gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-15.854,137.01,-171.46,1.0,-0.25,0.195
-26.341,153.11,-176.04,1.025,-0.24,0.248
-36.768,169.02,-180.67,1.072,-0.245,0.315
-47.805,184.45,-183.84,1.118,-0.251,0.365
-58.232,200.12,-184.51,1.166,-0.21,0.425
-68.049,215.67,-183.84,1.228,-0.159,0.467
-75.305,231.89,-180.73,1.277,-0.144,0.502
-80.122,246.46,-173.9,1.334,-0.125,0.573
-82.744,259.63,-167.07,1.402,-0.081,0.645
-83.841,272.62,-162.32,1.467,-0.003,0.707
-80.0,283.29,-146.71,1.536,0.089,0.768
-70.488,294.33,-130.12,1.589,0.187,0.846
-71.463,297.62,-106.89,1.596,0.29,0.936
-57.683,292.62,-74.451,1.587,0.39,1.025
-37.988,287.01,-46.098,1.708,0.516,1.098
-17.256,282.38,-24.207,1.78,0.682,1.242
-1.22,276.58,-1.585,1.78,0.947,1.314
14.146,271.71,13.72,1.898,1.198,1.461
31.22,265.18,30.854,1.991,1.363,1.579
46.463,259.82,49.329,2.025,1.573,1.596
59.817,248.96,67.256,2.179,1.729,1.651
67.317,236.04,89.207,2.255,1.878,1.665
72.073,224.09,112.44,2.36,1.988,1.621
75.244,209.69,136.16,2.509,2.054,1.607
74.39,197.26,161.65,2.588,2.083,1.502
67.073,188.66,185.12,2.743,2.133,1.398
46.89,177.13,215.43,2.793,2.201,1.28
16.037,166.59,249.33,2.815,2.286,1.166
-26.585,156.28,286.4,2.848,2.345,0.989
-94.39,149.21,318.23,2.806,2.449,0.789
-130.43,139.51,342.26,2.773,2.526,0.581
-178.78,136.71,365.79,2.738,2.654,0.325
-248.6,140.79,386.46,2.658,2.74,0.127
-329.94,136.22,412.62,2.502,2.634,-0.017
-400.24,143.23,431.89,2.368,2.755,-0.299
-467.87,151.28,448.05,2.28,2.712,-0.478
-526.28,163.05,468.35,2.145,2.786,-0.632
-563.66,182.44,500.49,2.106,2.995,-0.592
-591.4,214.21,538.54,1.988,3.11,-0.877
-594.33,253.23,569.39,1.943,3.393,-1.214
-570.43,289.69,609.51,1.869,3.594,-1.572
-558.17,323.66,634.15,1.863,3.75,-2.081
-555.37,357.87,650.98,1.726,3.903,-2.454
-551.71,387.38,679.94,1.41,3.89,-2.709
-548.84,429.27,724.33,1.023,3.682,-2.848
-536.77,469.15,767.44,0.436,3.563,-2.651
-523.6,496.4,786.1,-0.015,3.499,-2.471
-519.09,529.57,790.18,-0.151,3.591,-2.327
-474.33,572.74,762.13,-0.102,3.777,-2.34
-423.72,593.84,690.85,-0.211,3.802,-2.36
-381.1,585.37,609.76,-0.596,3.718,-2.429
-323.66,554.57,545.91,-1.042,3.804,-2.436
-278.96,494.45,472.87,-1.337,3.675,-2.442
-243.48,383.11,352.74,-1.988,3.463,-2.396
-193.17,285.31,248.05,-3.037,3.47,-2.135
-119.94,190.49,163.41,-4.382,3.1,-1.422
-55.854,89.512,69.024,-5.625,2.146,-1.031
-15.61,-37.561,-22.012,-6.367,0.801,-0.67
30.244,-148.11,-94.268,-5.975,0.045,-0.897
56.22,-240.37,-146.46,-5.819,-0.396,-1.378
67.805,-320.24,-184.33,-6.716,-0.52,-1.22
88.72,-382.32,-209.51,-7.661,-0.608,-0.924
123.72,-415.85,-227.38,-7.716,-0.713,-0.684
166.59,-423.9,-242.32,-7.421,-0.807,-0.601
216.83,-412.07,-250.18,-6.979,-0.697,-0.159
268.48,-389.63,-246.65,-6.461,-0.681,0.46
315.79,-362.38,-235.91,-5.922,-0.804,1.017
349.76,-333.78,-221.1,-5.42,-0.886,1.374
366.95,-307.44,-204.88,-4.923,-1.006,1.618
370.18,-283.84,-192.26,-4.442,-1.149,1.697
360.12,-263.66,-187.87,-4.017,-1.269,1.551
337.68,-243.48,-189.09,-3.586,-1.308,1.236
305.49,-222.5,-197.38,-3.221,-1.135,0.878
264.76,-205.49,-212.74,-2.896,-0.808,0.646
218.54,-194.09,-230.79,-2.521,-0.471,0.644
165.12,-185.91,-249.45,-2.076,-0.168,0.802
106.89,-184.27,-269.63,-1.586,0.07,1.072
51.402,-184.51,-285.61,-1.157,0.266,1.33
3.232,-190.24,-301.46,-0.797,0.447,1.509
-57.012,-189.69,-307.07,-0.478,0.679,1.596
-103.72,-190.67,-309.88,-0.251,0.95,1.53
-136.04,-197.68,-310.55,-0.04,1.186,1.416
-156.28,-204.57,-307.32,0.125,1.349,1.292
-164.69,-208.66,-302.13,0.39,1.383,1.177
-161.59,-210.91,-296.65,0.565,1.28,1.091
-146.16,-209.76,-289.21,0.639,1.189,1.013
-123.72,-207.13,-279.57,0.69,1.086,0.93
-93.598,-202.26,-270.98,0.79,0.962,0.872
-62.195,-199.57,-263.05,0.913,0.781,0.803
-28.841,-198.66,-255.24,0.985,0.56,0.71
5.671,-197.56,-247.5,1.017,0.398,0.599
37.5,-195.06,-238.96,1.011,0.333,0.487
63.72,-194.69,-230.18,0.989,0.307,0.381
85.183,-193.6,-220.61,0.954,0.327,0.256
100.79,-191.83,-209.51,0.916,0.335,0.173
110.61,-192.99,-196.34,0.881,0.353,0.083
115.67,-194.45,-180.67,0.833,0.397,-0.019
120.31,-195.06,-158.96,0.796,0.483,-0.136
117.26,-195.79,-137.93,0.794,0.544,-0.207
108.84,-194.94,-125.98,0.788,0.574,-0.303
99.817,-197.07,-113.6,0.834,0.605,-0.267
85.122,-197.74,-110.85,0.955,0.614,-0.213
77.622,-201.22,-99.329,1.094,0.579,-0.182
70.549,-202.19,-91.951,1.068,0.554,-0.046
