gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-28.659,67.561,40.305,-0.874,-0.199,0.09
-24.512,68.354,42.195,-0.826,-0.198,0.042
-19.146,69.756,43.902,-0.777,-0.2,0.005
-13.049,71.22,45.366,-0.727,-0.195,-0.018
-6.646,72.195,47.256,-0.677,-0.195,-0.047
0.427,74.329,50.061,-0.626,-0.197,-0.07
8.049,76.341,53.902,-0.569,-0.207,-0.092
16.646,78.78,58.049,-0.506,-0.224,-0.108
26.037,80.366,62.866,-0.437,-0.24,-0.127
39.268,79.878,67.683,-0.365,-0.262,-0.153
49.024,83.354,72.561,-0.304,-0.277,-0.178
60.305,88.415,78.354,-0.235,-0.283,-0.207
77.073,89.329,85.671,-0.171,-0.297,-0.221
90.976,82.317,94.146,-0.109,-0.317,-0.249
104.27,74.939,106.22,-0.045,-0.343,-0.265
118.9,72.073,119.76,0.012,-0.351,-0.288
133.72,71.524,137.01,0.087,-0.385,-0.288
147.74,70.427,155.91,0.163,-0.411,-0.288
160.91,75.427,177.26,0.207,-0.437,-0.29
172.62,79.695,203.9,0.166,-0.455,-0.31
184.45,77.5,230.18,0.223,-0.483,-0.318
194.45,75.61,256.28,0.286,-0.48,-0.274
203.48,72.378,284.08,0.417,-0.465,-0.235
209.51,68.963,312.26,0.411,-0.461,-0.204
213.6,67.012,340.37,0.447,-0.443,-0.114
215.31,65.183,368.35,0.534,-0.38,-0.024
213.05,63.415,395.98,0.421,-0.318,0.032
206.71,61.159,422.01,0.337,-0.284,0.108
197.32,60.366,447.32,0.263,-0.191,0.237
180.55,54.878,468.54,0.199,-0.095,0.354
157.99,53.902,486.95,0.147,0.007,0.471
135.85,55.366,501.46,0.109,0.13,0.602
103.35,59.695,512.8,0.078,0.281,0.734
65.915,68.841,518.78,0.061,0.454,0.871
46.402,56.951,520.73,0.03,0.649,1.004
17.012,58.415,518.66,0.026,0.886,1.129
-18.476,69.512,512.99,0.018,1.144,1.201
-61.89,87.866,507.32,0.048,1.458,1.307
-72.317,68.232,505.85,0.043,1.809,1.36
-91.28,69.085,500.61,0.065,2.156,1.403
-107.07,72.439,493.35,0.139,2.496,1.284
-118.17,71.829,488.78,0.124,2.819,1.319
-131.28,74.451,483.29,0.115,3.108,1.234
-138.35,72.561,479.45,0.085,3.321,1.246
-145.67,74.39,474.21,0.2,3.609,1.056
-144.45,75.549,468.6,0.144,3.777,1.026
-145.49,76.28,459.27,0.12,3.885,0.901
-150.98,80.793,445.98,0.081,4.019,0.779
-157.38,85.122,430.31,0.028,4.159,0.733
-168.72,91.159,410.67,-0.124,4.296,0.536
-179.94,97.561,386.95,-0.181,4.489,0.469
-191.16,103.9,357.32,-0.255,4.806,0.425
-208.48,108.48,323.11,-0.427,4.913,0.31
-226.1,112.38,284.69,-0.563,5.0,0.214
-241.65,114.51,242.5,-0.733,5.141,0.1
-258.11,113.6,197.5,-0.872,5.267,-0.04
-279.21,106.83,150.24,-0.974,5.447,-0.153
-302.13,92.073,97.378,-1.093,5.609,-0.309
-327.01,76.159,44.573,-1.249,5.673,-0.458
-351.65,56.098,-9.573,-1.5,5.795,-0.687
-375.85,34.024,-68.72,-1.844,5.854,-0.891
-397.32,5.549,-132.07,-2.222,5.83,-1.111
-414.08,-25.244,-196.34,-2.596,5.668,-1.279
-437.44,-54.817,-261.04,-2.995,5.522,-1.469
-453.23,-81.463,-324.39,-3.337,5.363,-1.665
-463.11,-102.93,-387.13,-3.603,5.256,-1.902
-452.32,-126.95,-447.81,-3.708,5.103,-2.208
-450.55,-145.85,-504.76,-3.815,5.008,-2.57
-467.62,-160.98,-556.16,-3.717,4.784,-2.83
-455.73,-173.54,-604.39,-3.601,4.478,-3.114
-433.29,-183.6,-650.3,-3.426,4.272,-3.271
-412.38,-195.0,-693.6,-3.133,4.079,-3.413
-398.84,-198.96,-729.82,-2.729,3.901,-3.565
-371.16,-215.55,-759.88,-2.267,3.701,-3.752
-344.39,-234.88,-784.27,-1.689,3.715,-3.9
-318.48,-248.48,-803.48,-1.198,3.417,-3.935
-291.71,-268.17,-811.95,-0.701,3.303,-4.031
-265.92,-294.27,-815.61,-0.288,3.092,-4.113
-245.06,-317.81,-815.37,0.135,2.957,-4.161
-224.82,-324.02,-820.61,0.406,2.761,-4.147
-209.45,-323.72,-821.71,0.64,2.627,-4.121
-196.89,-324.39,-819.21,0.854,2.556,-4.038
-185.91,-328.9,-821.52,1.011,2.523,-3.964
-171.65,-341.16,-813.9,1.124,2.547,-3.869
-160.85,-355.55,-793.9,1.193,2.586,-3.758
-146.04,-374.15,-764.33,1.243,2.606,-3.654
-134.94,-383.72,-716.1,1.295,2.66,-3.474
-113.05,-380.79,-631.46,1.344,2.825,-3.316
-67.561,-366.4,-517.01,1.329,2.801,-3.14
-24.512,-345.67,-391.58,1.307,2.819,-2.915
