gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
22.805,-10.549,-12.744,1.123,-0.723,0.616
24.878,-10.244,-14.451,1.096,-0.72,0.588
25.854,-9.878,-15.854,1.068,-0.706,0.564
26.829,-9.817,-17.073,1.029,-0.681,0.541
27.378,-9.878,-18.415,0.999,-0.668,0.521
28.11,-10.122,-20.061,0.974,-0.667,0.51
28.232,-10.183,-21.829,0.95,-0.662,0.495
28.171,-10.305,-23.293,0.917,-0.659,0.469
28.049,-10.61,-24.817,0.885,-0.654,0.449
27.988,-10.671,-26.159,0.859,-0.636,0.436
27.866,-10.305,-27.195,0.836,-0.615,0.416
27.561,-10.244,-28.171,0.814,-0.592,0.393
27.378,-10.305,-28.72,0.78,-0.578,0.368
27.073,-10.366,-29.085,0.749,-0.563,0.345
26.951,-10.305,-29.573,0.719,-0.55,0.323
26.22,-10.244,-29.817,0.704,-0.537,0.301
24.939,-10.305,-30.0,0.683,-0.526,0.279
23.232,-10.427,-30.0,0.661,-0.521,0.247
20.976,-10.549,-29.695,0.645,-0.504,0.224
18.171,-10.915,-28.902,0.625,-0.476,0.205
14.695,-11.646,-27.866,0.607,-0.441,0.186
10.793,-11.951,-26.22,0.583,-0.412,0.168
5.732,-12.317,-24.024,0.557,-0.382,0.15
0.366,-13.963,-21.28,0.533,-0.351,0.121
-5.732,-15.366,-18.11,0.496,-0.319,0.09
-11.829,-16.585,-13.659,0.451,-0.284,0.062
-18.11,-18.659,-8.476,0.401,-0.256,0.022
-24.939,-21.341,-2.561,0.35,-0.225,-0.005
-32.866,-23.963,4.451,0.292,-0.208,-0.039
-40.244,-26.402,13.11,0.209,-0.199,-0.079
-47.561,-28.841,23.598,0.12,-0.195,-0.129
-55.793,-30.488,35.183,0.037,-0.189,-0.208
-63.78,-31.829,48.476,-0.048,-0.193,-0.283
-71.22,-33.354,63.537,-0.138,-0.199,-0.341
-79.573,-34.512,79.207,-0.245,-0.193,-0.384
-87.5,-35.671,95.915,-0.357,-0.184,-0.419
-94.878,-37.439,113.29,-0.469,-0.174,-0.448
-102.19,-39.512,131.52,-0.59,-0.185,-0.48
-108.84,-41.524,150.85,-0.692,-0.199,-0.503
-114.33,-43.598,170.55,-0.79,-0.187,-0.518
-118.72,-45.183,191.4,-0.895,-0.175,-0.526
-120.37,-46.341,213.72,-0.979,-0.162,-0.508
-121.16,-47.073,237.32,-1.03,-0.146,-0.47
-119.69,-46.951,261.46,-1.056,-0.139,-0.414
-115.79,-46.707,284.63,-1.059,-0.135,-0.333
-109.33,-44.512,305.18,-1.027,-0.146,-0.233
-100.06,-39.939,322.87,-0.953,-0.158,-0.118
-87.805,-32.927,336.34,-0.814,-0.171,0.006
-71.524,-21.707,344.63,-0.649,-0.216,0.152
-52.134,-4.39,347.87,-0.483,-0.29,0.341
-30.0,19.207,345.85,-0.293,-0.362,0.535
-5.854,44.756,340.37,-0.064,-0.421,0.743
21.829,66.098,335.06,0.208,-0.447,0.978
54.085,82.317,327.56,0.524,-0.475,1.189
90.061,89.634,320.61,0.872,-0.506,1.4
130.55,87.317,319.15,1.26,-0.558,1.616
177.26,83.963,323.05,1.688,-0.633,1.847
220.55,79.085,325.37,2.125,-0.76,2.143
258.54,70.061,325.31,2.495,-0.959,2.444
290.73,61.585,323.6,2.753,-1.245,2.663
311.34,51.585,316.89,2.899,-1.652,2.703
323.11,40.488,304.88,2.805,-2.091,2.595
325.61,31.341,286.77,2.529,-2.528,2.321
318.9,27.134,260.18,2.319,-2.882,2.084
308.42,27.073,225.79,2.36,-3.098,1.816
295.31,28.841,183.84,2.575,-3.229,1.559
280.37,30.488,135.31,2.813,-3.273,1.375
269.45,30.061,81.585,3.0,-3.277,1.251
258.6,26.89,21.951,3.149,-3.295,1.118
251.16,27.134,-37.5,3.303,-3.321,0.924
250.0,31.707,-94.39,3.542,-3.282,0.719
252.07,34.451,-149.02,3.888,-3.222,0.554
253.05,37.988,-202.87,4.265,-3.234,0.424
255.79,39.878,-255.98,4.596,-3.311,0.291
258.29,40.793,-307.44,4.77,-3.524,0.122
257.5,42.805,-356.04,4.779,-3.739,-0.139
254.02,48.78,-400.73,4.656,-4.062,-0.474
249.09,59.146,-441.52,4.343,-4.295,-0.789
239.57,71.585,-479.88,4.038,-4.496,-1.054
224.21,87.5,-515.55,3.704,-4.66,-1.257
202.26,105.79,-547.32,3.351,-4.738,-1.441
173.23,127.44,-575.06,3.003,-4.769,-1.633
139.39,152.26,-599.7,2.673,-4.772,-1.808
104.69,181.04,-619.82,2.343,-4.703,-1.986
73.049,212.87,-634.02,2.007,-4.606,-2.115
46.037,248.23,-644.39,1.734,-4.477,-2.179
24.756,285.85,-653.78,1.523,-4.331,-2.139
13.659,324.63,-661.16,1.32,-4.202,-2.074
15.183,363.48,-665.55,1.111,-4.121,-2.008
33.049,400.55,-668.41,0.879,-4.043,-1.972
68.293,434.08,-669.02,0.621,-4.001,-1.962
119.21,463.23,-664.82,0.327,-4.062,-1.945
182.38,489.27,-657.07,-0.004,-4.177,-1.86
254.02,512.38,-645.79,-0.289,-4.266,-1.758
326.65,528.41,-627.2,-0.516,-4.329,-1.706
403.48,535.49,-592.8,-0.732,-4.387,-1.66
484.15,539.82,-541.4,-0.985,-4.453,-1.652
578.48,536.52,-467.38,-1.217,-4.535,-1.72
565.73,499.82,-382.07,-1.459,-4.602,-1.784
513.9,505.55,-321.04,-1.706,-4.6,-1.84
462.44,463.72,-262.07,-2.006,-4.543,-1.904
398.96,338.78,-220.06,-2.375,-4.412,-1.999
363.78,274.76,-213.78,-3.082,-4.383,-2.073
351.83,222.19,-205.37,-4.285,-4.492,-2.175
315.12,147.38,-183.78,-6.061,-4.776,-2.354
186.95,80.366,-152.99,-7.426,-4.227,-2.097
35.793,36.768,-87.561,-8.498,-3.158,-2.266
-105.55,-28.902,-45.427,-8.923,-1.595,-2.988
-196.52,-80.793,-34.512,-6.779,0.473,-3.584
-304.02,-92.866,1.585,-5.488,1.769,-3.708
-395.98,-102.56,22.561,-5.125,2.391,-3.145
-458.35,-114.15,32.073,-5.314,2.216,-2.393
-501.52,-119.33,40.061,-5.402,2.372,-1.854
-510.12,-115.55,54.268,-5.645,2.452,-1.665
-491.77,-102.44,73.049,-5.605,3.415,-1.512
-455.79,-87.012,91.22,-4.611,3.153,-1.232
-404.45,-73.598,105.92,-4.155,3.025,-0.606
-337.87,-61.098,123.05,-3.889,3.066,-0.005
-264.57,-51.585,143.11,-3.68,2.738,0.491
-193.9,-47.622,161.34,-3.27,2.388,0.814
-131.04,-45.488,180.12,-2.912,1.937,1.073
-78.841,-44.451,199.45,-2.826,1.492,1.398
-39.573,-45.671,217.38,-2.79,1.192,1.817
-14.573,-49.085,233.23,-2.579,1.094,2.229
-1.524,-54.817,247.99,-2.191,1.032,2.444
0.244,-66.159,260.43,-1.846,0.899,2.512
-7.988,-86.159,270.18,-1.723,0.779,2.562
-24.39,-94.268,276.95,-1.74,0.682,2.593
-46.463,-104.76,280.92,-1.769,0.572,2.571
-72.744,-126.28,282.26,-1.756,0.445,2.542
-101.34,-142.68,280.73,-1.673,0.335,2.507
-129.76,-159.27,276.95,-1.587,0.21,2.444
-157.62,-181.04,270.85,-1.594,0.046,2.339
-180.55,-201.65,263.78,-1.435,-0.131,2.223
