gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
286.4,2.5,-106.16,4.242,-2.81,0.432
284.02,8.415,-158.11,4.593,-2.853,0.142
277.56,16.768,-207.56,5.12,-2.957,-0.064
265.55,28.415,-253.05,5.066,-3.226,-0.227
248.48,42.378,-296.28,5.016,-3.428,-0.413
229.09,59.878,-336.52,4.788,-3.777,-0.727
211.34,81.22,-374.57,4.392,-4.053,-0.975
192.62,107.01,-410.06,3.951,-4.219,-1.263
174.69,134.88,-442.07,3.572,-4.263,-1.468
159.45,165.18,-470.79,3.271,-4.293,-1.602
148.72,198.17,-496.71,2.955,-4.324,-1.675
142.74,232.26,-519.21,2.65,-4.272,-1.756
140.67,266.95,-537.32,2.372,-4.221,-1.917
143.23,301.89,-552.13,2.102,-4.244,-1.991
150.12,336.46,-564.15,1.853,-4.26,-2.008
163.84,369.88,-573.66,1.59,-4.24,-1.968
185.73,402.07,-581.34,1.358,-4.205,-1.921
211.34,432.26,-587.26,1.091,-4.178,-1.865
242.74,457.81,-591.46,0.797,-4.147,-1.798
282.87,476.52,-593.48,0.504,-4.089,-1.727
334.82,491.52,-591.46,0.235,-4.025,-1.68
389.51,505.43,-584.76,-0.022,-3.941,-1.646
441.34,510.98,-572.38,-0.31,-3.873,-1.595
501.52,515.18,-553.41,-0.619,-3.9,-1.492
573.96,512.93,-520.91,-0.878,-3.941,-1.374
673.72,488.48,-479.69,-1.106,-3.95,-1.33
677.8,450.43,-423.48,-1.351,-3.949,-1.376
618.41,424.45,-399.82,-1.651,-4.038,-1.44
584.02,393.29,-341.52,-2.175,-4.182,-1.475
541.4,268.78,-277.87,-2.764,-4.149,-1.546
473.54,146.65,-255.73,-3.57,-4.141,-1.59
383.72,70.671,-220.37,-4.718,-4.374,-1.62
338.05,3.841,-190.12,-6.275,-4.656,-1.632
198.9,-57.317,-147.07,-7.579,-4.473,-1.542
9.695,-134.82,-95.061,-8.474,-3.303,-2.107
-209.15,-196.28,-45.793,-9.082,-1.938,-2.863
-338.72,-206.28,5.854,-7.467,-0.307,-3.491
-456.52,-206.1,45.244,-5.861,1.244,-3.82
-572.99,-212.93,59.085,-4.89,2.544,-3.259
-657.07,-221.22,74.817,-4.896,3.168,-2.337
-693.78,-214.21,97.744,-5.104,3.286,-1.96
-677.8,-194.27,116.52,-4.953,3.464,-1.955
-629.45,-168.29,130.67,-4.296,4.109,-1.941
-547.87,-144.45,148.17,-3.832,4.52,-1.611
-443.96,-126.4,162.56,-3.577,4.236,-0.693
-334.69,-111.52,174.27,-3.096,3.982,0.011
-218.54,-99.39,186.28,-2.646,3.557,0.462
-106.46,-85.671,198.17,-2.412,2.758,0.526
-11.646,-71.951,208.11,-2.33,2.008,0.697
60.244,-60.61,219.15,-2.479,1.472,1.223
109.51,-52.439,231.46,-2.419,1.03,1.786
135.61,-49.39,241.34,-2.138,0.711,2.243
138.96,-72.927,248.66,-1.925,0.559,2.475
121.28,-85.244,255.0,-1.774,0.422,2.458
87.012,-47.134,256.52,-1.722,0.294,2.386
39.817,-54.512,260.98,-1.752,0.197,2.286
-15.976,-72.805,264.27,-1.748,0.147,2.195
-75.732,-88.902,265.61,-1.687,0.136,2.122
-132.93,-107.93,265.67,-1.709,0.15,2.028
-182.68,-129.02,264.27,-1.741,0.18,1.954
-222.5,-151.95,260.49,-1.019,0.152,2.05
-253.54,-178.29,253.66,-1.342,0.09,1.81
-276.16,-204.15,245.24,-1.391,-0.097,1.619
-286.95,-227.74,234.02,-1.326,-0.294,1.499
-289.76,-248.9,220.73,-1.267,-0.541,1.366
-287.19,-267.5,205.67,-1.185,-0.798,1.257
-280.37,-283.9,190.06,-1.071,-1.063,1.123
-270.37,-297.74,174.39,-0.984,-1.358,0.923
-257.99,-306.65,159.76,-0.886,-1.62,0.748
-244.63,-310.49,146.34,-0.789,-1.8,0.533
-231.4,-310.61,133.23,-0.68,-1.916,0.363
-218.78,-308.11,120.12,-0.567,-2.044,0.223
-206.46,-303.6,107.93,-0.459,-2.139,0.085
-194.69,-297.38,96.159,-0.375,-2.192,-0.051
-183.66,-290.18,84.695,-0.265,-2.188,-0.186
-172.19,-282.01,75.122,-0.118,-2.148,-0.331
-163.72,-274.02,67.134,0.044,-2.079,-0.423
-156.52,-266.28,60.427,0.167,-1.979,-0.46
-149.45,-258.78,54.573,0.268,-1.858,-0.5
-144.94,-251.4,49.207,0.338,-1.764,-0.552
-143.48,-244.09,44.207,0.383,-1.688,-0.613
-142.01,-237.87,39.451,0.408,-1.612,-0.689
-141.46,-232.32,34.634,0.425,-1.548,-0.741
-141.95,-225.85,30.549,0.441,-1.441,-0.776
-143.23,-217.93,27.378,0.473,-1.331,-0.798
-145.73,-211.16,24.756,0.512,-1.241,-0.815
-148.29,-204.94,22.561,0.563,-1.158,-0.789
-149.69,-198.11,20.61,0.613,-1.052,-0.755
-150.0,-190.91,18.841,0.67,-0.971,-0.737
-150.37,-184.33,17.927,0.727,-0.908,-0.733
-148.54,-176.65,17.866,0.784,-0.855,-0.727
-143.9,-169.63,18.659,0.815,-0.823,-0.696
-140.43,-163.78,19.146,0.871,-0.783,-0.657
-136.1,-158.72,20.244,0.961,-0.738,-0.628
-130.0,-153.48,21.585,1.056,-0.708,-0.594
-122.13,-148.23,22.134,1.107,-0.696,-0.552
-114.08,-143.05,22.317,1.164,-0.673,-0.517
-107.56,-137.74,22.073,1.212,-0.667,-0.489
-102.32,-132.07,21.707,1.264,-0.689,-0.443
-95.305,-125.24,21.463,1.319,-0.661,-0.381
-89.268,-118.11,20.671,1.372,-0.588,-0.309
-83.659,-109.88,19.634,1.443,-0.534,-0.245
-78.293,-100.73,19.207,1.527,-0.517,-0.167
-74.146,-91.646,18.841,1.614,-0.512,-0.098
-71.768,-81.89,17.561,1.703,-0.487,-0.019
-68.598,-71.951,16.098,1.817,-0.421,0.046
-64.146,-62.073,14.451,1.938,-0.386,0.115
-60.366,-51.707,11.829,2.057,-0.369,0.202
-54.695,-41.159,9.451,2.172,-0.361,0.288
-48.841,-31.463,7.073,2.254,-0.376,0.377
-42.622,-22.5,4.634,2.34,-0.391,0.46
-33.902,-14.39,2.012,2.405,-0.383,0.537
-23.598,-7.073,-1.037,2.458,-0.365,0.582
-12.988,-0.854,-4.634,2.502,-0.384,0.62
-0.854,4.146,-8.537,2.511,-0.408,0.652
11.89,7.744,-12.561,2.505,-0.46,0.684
24.512,10.427,-17.134,2.491,-0.511,0.718
37.012,11.707,-22.195,2.444,-0.543,0.745
48.537,12.134,-27.439,2.373,-0.599,0.769
58.232,11.037,-32.561,2.292,-0.678,0.792
66.829,10.61,-36.89,2.195,-0.739,0.811
73.841,10.793,-41.22,2.077,-0.793,0.802
77.988,10.244,-45.427,1.948,-0.845,0.785
79.817,9.573,-49.634,1.824,-0.885,0.757
79.817,9.024,-53.72,1.717,-0.915,0.712
77.683,8.963,-57.866,1.621,-0.927,0.673
73.232,9.39,-61.646,1.528,-0.919,0.638
67.561,10.244,-64.512,1.448,-0.904,0.598
61.098,11.585,-67.195,1.368,-0.87,0.557
54.024,13.171,-69.39,1.299,-0.838,0.51
46.707,15.0,-71.159,1.229,-0.79,0.47
39.695,16.951,-72.622,1.165,-0.758,0.426
32.927,19.39,-73.78,1.116,-0.736,0.384
26.585,22.012,-74.512,1.06,-0.71,0.346
21.159,24.695,-75.366,1.002,-0.677,0.31
16.402,27.317,-75.671,0.954,-0.656,0.278
12.927,29.939,-75.915,0.909,-0.633,0.246
11.037,32.439,-76.22,0.863,-0.61,0.22
